20190504,浦东,周浦,印象春城,45092元/m2,41套在售二手房
20190504,浦东,周浦,文馨园,36006元/m2,3套在售二手房
20190504,浦东,周浦,南郊花园(公寓),37621元/m2,9套在售二手房
20190504,浦东,周浦,川周公路4491号,36885元/m2,1套在售二手房
20190504,浦东,周浦,金宝公寓,33327元/m2,3套在售二手房
20190504,浦东,周浦,文苑新村,31404元/m2,1套在售二手房
20190504,浦东,周浦,新城公寓,32742元/m2,3套在售二手房
20190504,浦东,周浦,丽都家园,33254元/m2,1套在售二手房
20190504,浦东,周浦,琉森公馆,30452元/m2,3套在售二手房
20190504,浦东,周浦,金龙新苑,37632元/m2,1套在售二手房
20190504,浦东,周浦,泰苑公寓,36855元/m2,4套在售二手房
20190504,浦东,周浦,西南弄35弄,暂无,1套在售二手房
20190504,浦东,周浦,上南嘉园,42697元/m2,2套在售二手房
20190504,浦东,周浦,永恒公寓,37854元/m2,3套在售二手房
20190504,浦东,周浦,金宝公寓,33327元/m2,3套在售二手房
20190504,浦东,周浦,文馨园,36006元/m2,3套在售二手房
20190504,浦东,周浦,南郊花园(公寓),37621元/m2,9套在售二手房
20190504,浦东,周浦,永恒公寓,37854元/m2,3套在售二手房
20190504,浦东,周浦,丽都家园,33254元/m2,1套在售二手房
20190504,浦东,周浦,琉森公馆,30452元/m2,3套在售二手房
20190504,浦东,周浦,绿地东海岸时尚广场,30357元/m2,7套在售二手房
20190504,浦东,周浦,鑫源物业小区,27419元/m2,7套在售二手房
20190504,浦东,周浦,横桥路266号,暂无,0套在售二手房
20190504,浦东,周浦,周东路137-139号,35673元/m2,1套在售二手房
20190504,浦东,周浦,周东公寓,26095元/m2,1套在售二手房
20190504,浦东,周浦,欣周花园,35105元/m2,4套在售二手房
20190504,浦东,周浦,慧晶国际,33900元/m2,5套在售二手房
20190504,浦东,周浦,周浦新村,37680元/m2,3套在售二手房
20190504,浦东,周浦,绿地梧桐院(别墅),46968元/m2,2套在售二手房
20190504,浦东,周浦,东八公寓中区,31835元/m2,1套在售二手房
20190504,浦东,周浦,惠浦公寓,44186元/m2,5套在售二手房
20190504,浦东,周浦,粤亮湾景苑,41131元/m2,9套在售二手房
20190504,浦东,周浦,东南一村,33708元/m2,4套在售二手房
20190504,浦东,周浦,莫奈庄园,62376元/m2,8套在售二手房
20190504,浦东,周浦,中金海棠湾(别墅),36667元/m2,0套在售二手房
20190504,浦东,周浦,康馨苑,37408元/m2,2套在售二手房
20190504,浦东,周浦,绿地柏澜晶舍,暂无,0套在售二手房
20190504,浦东,周浦,东原印柒雅,暂无,0套在售二手房
20190504,浦东,周浦,君领国际,暂无,0套在售二手房
20190504,浦东,周浦,关岳路202号,暂无,0套在售二手房
20190504,浦东,周浦,建设路40号,暂无,0套在售二手房
20190504,浦东,周浦,关岳路226号,暂无,0套在售二手房
20190504,浦东,周浦,年家浜路42、44号,暂无,0套在售二手房
20190504,浦东,周浦,年家浜路321号,暂无,0套在售二手房
20190504,浦东,周浦,西大街58-62号,暂无,0套在售二手房
20190504,浦东,周浦,小上海精品酒店式公寓,暂无,0套在售二手房
20190504,浦东,周浦,周康路163号,暂无,0套在售二手房
20190504,浦东,周浦,上南路7792号,暂无,0套在售二手房
20190504,浦东,周浦,上南路6939号,暂无,0套在售二手房
20190504,浦东,周浦,横桥路120号,暂无,0套在售二手房
20190504,浦东,周浦,横桥路136弄1-3号,暂无,0套在售二手房
20190504,浦东,周浦,横桥路184-186号,暂无,0套在售二手房
20190504,浦东,周浦,康沈公路1972号,暂无,0套在售二手房
20190504,浦东,周浦,康沈路1510号,暂无,0套在售二手房
20190504,浦东,周浦,康沈路1611弄1号,暂无,0套在售二手房
20190504,浦东,周浦,康沈路1646弄7号,暂无,0套在售二手房
20190504,浦东,周浦,康沈路1611弄9号,暂无,0套在售二手房
20190504,浦东,周浦,康沈路1525号,暂无,0套在售二手房
20190504,浦东,周浦,康沈路1738弄3号,暂无,0套在售二手房
20190504,浦东,周浦,康沈路1726弄52号,暂无,0套在售二手房
20190504,浦东,周浦,康沈路1738弄8号,暂无,0套在售二手房
20190504,浦东,周浦,康沈路1765号,暂无,0套在售二手房
20190504,浦东,周浦,康沈路2868号,暂无,0套在售二手房
20190504,浦东,周浦,康沈路1993号,暂无,0套在售二手房
20190504,浦东,周浦,康沈路1873号,暂无,0套在售二手房
20190504,浦东,周浦,韵浦路155号,暂无,0套在售二手房
20190504,浦东,周浦,韵浦路195号,暂无,0套在售二手房
20190504,浦东,周浦,年家浜路449号,暂无,0套在售二手房
20190504,浦东,周浦,川周公路4009号,暂无,0套在售二手房
20190504,浦东,周浦,川周公路4046号,暂无,0套在售二手房
20190504,浦东,周浦,川周公路4278-4350号,暂无,0套在售二手房
20190504,浦东,周浦,年家浜路415号,暂无,0套在售二手房
20190504,浦东,周浦,年家浜路437号,暂无,0套在售二手房
20190504,浦东,周浦,年家浜路435-437号,暂无,0套在售二手房
20190504,浦东,周浦,年家浜路338弄89号,暂无,0套在售二手房
20190504,浦东,周浦,东八灶58号,暂无,0套在售二手房
20190504,浦东,周浦,周南村674号,暂无,0套在售二手房
20190504,浦东,周浦,康沈路1982号,暂无,0套在售二手房
20190504,浦东,周浦,振兴路81号,暂无,0套在售二手房
20190504,浦东,周浦,周秀路26弄,暂无,0套在售二手房
20190504,浦东,周浦,康沈路850弄,暂无,0套在售二手房
20190504,浦东,周浦,南八灶72号,暂无,0套在售二手房
20190504,浦东,周浦,振兴路93号,暂无,0套在售二手房
20190504,浦东,周浦,年家浜路338弄26号,暂无,0套在售二手房
20190504,浦东,周浦,年家浜路475号,暂无,0套在售二手房
20190504,浦东,周浦,年家浜路73号,暂无,0套在售二手房
20190504,浦东,周浦,周市路672-710号,暂无,0套在售二手房
20190504,浦东,周浦,沪南路3439弄12号,暂无,0套在售二手房
20190504,浦东,周浦,沪南路3439弄7号,暂无,0套在售二手房
20190504,浦东,周浦,周市路129号,暂无,0套在售二手房
20190504,浦东,周浦,周东路454号,暂无,0套在售二手房
20190504,浦东,周浦,关岳路84号,暂无,0套在售二手房
20190504,浦东,周浦,关岳西路131号,暂无,0套在售二手房
20190504,浦东,周浦,关岳路1号,暂无,0套在售二手房
20190504,浦东,周浦,关岳西路151弄142、155号,暂无,0套在售二手房
20190504,浦东,周浦,年家浜路79号,暂无,0套在售二手房
20190504,浦东,周浦,周东路510号,暂无,0套在售二手房
20190504,浦东,周浦,文康路10号,暂无,0套在售二手房
20190504,浦东,周浦,繁荣东路187号,暂无,0套在售二手房
20190504,浦东,周浦,周浦康沈路1535号,暂无,0套在售二手房
20190504,浦东,周浦,年家浜路481号(2室),暂无,0套在售二手房
20190504,浦东,周浦,康沈路1604号,暂无,0套在售二手房
20190504,浦东,周浦,关岳西路117弄28号,暂无,0套在售二手房
20190504,浦东,周浦,关岳西路151弄36号,暂无,0套在售二手房
20190504,浦东,周浦,关岳路西路62-66号,暂无,0套在售二手房
20190504,浦东,周浦,韵浦路267弄3号,暂无,0套在售二手房
20190504,浦东,周浦,上南路7826号,暂无,0套在售二手房
20190504,浦东,周浦,繁荣路241号,暂无,0套在售二手房
20190504,浦东,周浦,沪南路3285号,暂无,0套在售二手房
20190504,浦东,周浦,沪南路3291号,暂无,0套在售二手房
20190504,浦东,周浦,关岳西路13号,暂无,0套在售二手房
20190504,浦东,周浦,关岳西路11号,暂无,0套在售二手房
20190504,浦东,周浦,韵浦路157号,暂无,0套在售二手房
20190504,浦东,周浦,尚景丽园,暂无,0套在售二手房
