20190504,浦东,惠南,荡湾新村,24524元/m2,22套在售二手房
20190504,浦东,惠南,康敏苑,27851元/m2,12套在售二手房
20190504,浦东,惠南,博佳花园,26807元/m2,13套在售二手房
20190504,浦东,惠南,江南清漪园,27195元/m2,18套在售二手房
20190504,浦东,惠南,兴东佳苑(一期),27768元/m2,12套在售二手房
20190504,浦东,惠南,乐源城B区,28587元/m2,1套在售二手房
20190504,浦东,惠南,文化新村(惠南),25394元/m2,3套在售二手房
20190504,浦东,惠南,浦东颐景园,36675元/m2,9套在售二手房
20190504,浦东,惠南,听潮六村,24471元/m2,26套在售二手房
20190504,浦东,惠南,人生港湾南欧城,29351元/m2,9套在售二手房
20190504,浦东,惠南,桃花源一村,26358元/m2,6套在售二手房
20190504,浦东,惠南,布鲁斯小镇(一期),27497元/m2,5套在售二手房
20190504,浦东,惠南,中洲珑悦,29451元/m2,9套在售二手房
20190504,浦东,惠南,华钜御庭(别墅),28358元/m2,2套在售二手房
20190504,浦东,惠南,布鲁斯小镇(二期)(别墅),31888元/m2,10套在售二手房
20190504,浦东,惠南,锦绣汇丽苑,26365元/m2,10套在售二手房
20190504,浦东,惠南,桃源二村,26034元/m2,3套在售二手房
20190504,浦东,惠南,甬申金地城,29448元/m2,6套在售二手房
20190504,浦东,惠南,彩虹雅苑,26272元/m2,13套在售二手房
20190504,浦东,惠南,华盛新村,23944元/m2,6套在售二手房
20190504,浦东,惠南,莎海苑,25287元/m2,3套在售二手房
20190504,浦东,惠南,东城时代华庭(公寓),27027元/m2,14套在售二手房
20190504,浦东,惠南,东原逸墅,40476元/m2,3套在售二手房
20190504,浦东,惠南,民乐城丽园,27439元/m2,7套在售二手房
20190504,浦东,惠南,工农新村(惠南),25000元/m2,1套在售二手房
20190504,浦东,惠南,海燕二村,25504元/m2,7套在售二手房
20190504,浦东,惠南,申云小区,23448元/m2,11套在售二手房
20190504,浦东,惠南,古北香堤岭,33489元/m2,6套在售二手房
20190504,浦东,惠南,听潮四村,25442元/m2,12套在售二手房
20190504,浦东,惠南,乐源城,29222元/m2,7套在售二手房
20190504,浦东,惠南,民乐城丽园(北园),26909元/m2,5套在售二手房
20190504,浦东,惠南,长城珑湾,25004元/m2,15套在售二手房
20190504,浦东,惠南,华钜御庭(二期)(公寓),36026元/m2,10套在售二手房
20190504,浦东,惠南,乐源城C区,25346元/m2,5套在售二手房
20190504,浦东,惠南,泰燕华庭,26967元/m2,9套在售二手房
20190504,浦东,惠南,东方城市豪庭,33125元/m2,2套在售二手房
20190504,浦东,惠南,鑫通公寓,24300元/m2,11套在售二手房
20190504,浦东,惠南,桃源艺筑,32290元/m2,4套在售二手房
20190504,浦东,惠南,欣欣苑小区,24588元/m2,5套在售二手房
20190504,浦东,惠南,中汇花园(南汇),24368元/m2,7套在售二手房
20190504,浦东,惠南,靖海苑(公寓),25851元/m2,6套在售二手房
20190504,浦东,惠南,新凤凰城,26830元/m2,3套在售二手房
20190504,浦东,惠南,福汇一村,21428元/m2,4套在售二手房
20190504,浦东,惠南,城基路242号,23077元/m2,0套在售二手房
20190504,浦东,惠南,禹洲商业广场,33997元/m2,38套在售二手房
20190504,浦东,惠南,车站南路12号,22293元/m2,3套在售二手房
20190504,浦东,惠南,南园坊,21467元/m2,8套在售二手房
20190504,浦东,惠南,绿地峰汇,20801元/m2,15套在售二手房
20190504,浦东,惠南,三八南路彩虹楼,26149元/m2,1套在售二手房
20190504,浦东,惠南,福汇二村,22501元/m2,5套在售二手房
20190504,浦东,惠南,听潮五村,24460元/m2,13套在售二手房
20190504,浦东,惠南,建德南郊别墅,45680元/m2,2套在售二手房
20190504,浦东,惠南,莎海惠晨苑,29149元/m2,10套在售二手房
20190504,浦东,惠南,南田公寓,22078元/m2,4套在售二手房
20190504,浦东,惠南,碧桂园浦东南郡,29347元/m2,4套在售二手房
20190504,浦东,惠南,良丰新村,21495元/m2,2套在售二手房
20190504,浦东,惠南,金汇广场,23993元/m2,5套在售二手房
20190504,浦东,惠南,欣欣苑,23517元/m2,2套在售二手房
20190504,浦东,惠南,惠城大厦,26110元/m2,1套在售二手房
20190504,浦东,惠南,锦园坊,26316元/m2,7套在售二手房
20190504,浦东,惠南,广衍路29弄,22266元/m2,3套在售二手房
20190504,浦东,惠南,东卫小区,21361元/m2,3套在售二手房
20190504,浦东,惠南,惠丰园小区,26919元/m2,3套在售二手房
20190504,浦东,惠南,听潮二村,29303元/m2,4套在售二手房
20190504,浦东,惠南,华盛小区,29039元/m2,0套在售二手房
20190504,浦东,惠南,富成别墅,暂无,0套在售二手房
20190504,浦东,惠南,城东路759弄68号,暂无,0套在售二手房
20190504,浦东,惠南,汇南村,17276元/m2,0套在售二手房
20190504,浦东,惠南,文益街9、11号,暂无,0套在售二手房
20190504,浦东,惠南,民乐城秀园(西苑),暂无,0套在售二手房
20190504,浦东,惠南,黄富新村,暂无,0套在售二手房
20190504,浦东,惠南,供销三村,暂无,0套在售二手房
20190504,浦东,惠南,听潮七村,19787元/m2,0套在售二手房
20190504,浦东,惠南,城南路43号,暂无,0套在售二手房
20190504,浦东,惠南,文师街53-55号,暂无,0套在售二手房
20190504,浦东,惠南,盛世荟庭,暂无,0套在售二手房
20190504,浦东,惠南,太阳谷别墅,暂无,0套在售二手房
20190504,浦东,惠南,西门路105号,暂无,0套在售二手房
20190504,浦东,惠南,跃进路48弄,37699元/m2,0套在售二手房
20190504,浦东,惠南,惠房苑,25781元/m2,0套在售二手房
20190504,浦东,惠南,盐大路2685弄23号,暂无,0套在售二手房
20190504,浦东,惠南,人民东路2523弄17号,暂无,0套在售二手房
20190504,浦东,惠南,中山路56弄,26791元/m2,0套在售二手房
20190504,浦东,惠南,靖海路313号,暂无,0套在售二手房
20190504,浦东,惠南,人民东路2635弄70号,暂无,0套在售二手房
20190504,浦东,惠南,梅花路177弄1号,暂无,0套在售二手房
20190504,浦东,惠南,海曲雅苑,暂无,0套在售二手房
20190504,浦东,惠南,解放路54号,暂无,0套在售二手房
20190504,浦东,惠南,丽水雅苑北苑,暂无,0套在售二手房
20190504,浦东,惠南,水上新村(浦东),29092元/m2,0套在售二手房
20190504,浦东,惠南,民乐城康苑,暂无,0套在售二手房
20190504,浦东,惠南,广衍路7弄,暂无,1套在售二手房
20190504,浦东,惠南,西门大街37号,暂无,0套在售二手房
20190504,浦东,惠南,向阳东路27号,20000元/m2,1套在售二手房
20190504,浦东,惠南,广衍路63弄,暂无,1套在售二手房
20190504,浦东,惠南,卫星东路11弄,22642元/m2,1套在售二手房
20190504,浦东,惠南,城东路759弄39号,暂无,0套在售二手房
20190504,浦东,惠南,水利新村,28249元/m2,1套在售二手房
20190504,浦东,惠南,物资大楼(浦东),16880元/m2,1套在售二手房
20190504,浦东,惠南,人民东路2523弄51号,暂无,0套在售二手房
20190504,浦东,惠南,黄家路85号(惠南),18276元/m2,0套在售二手房
20190504,浦东,惠南,迎薰路1203号,暂无,0套在售二手房
20190504,浦东,惠南,盐大路2685弄24号,暂无,0套在售二手房
20190504,浦东,惠南,西乐路273弄,暂无,0套在售二手房
20190504,浦东,惠南,拱极路3914号,暂无,0套在售二手房
20190504,浦东,惠南,迎薰路1205号,暂无,0套在售二手房
20190504,浦东,惠南,文良街58号,暂无,0套在售二手房
20190504,浦东,惠南,北门路41弄10号,暂无,0套在售二手房
20190504,浦东,惠南,城东路759弄42号,暂无,0套在售二手房
20190504,浦东,惠南,梅花路168弄,暂无,0套在售二手房
20190504,浦东,惠南,人民东路2635弄30号,暂无,0套在售二手房
20190504,浦东,惠南,成功家园(别墅),暂无,0套在售二手房
20190504,浦东,惠南,三八小区,暂无,0套在售二手房
20190504,浦东,惠南,卫星东路50弄,暂无,0套在售二手房
20190504,浦东,惠南,迎薰路1153号,暂无,0套在售二手房
20190504,浦东,惠南,城基路155弄,暂无,0套在售二手房
20190504,浦东,惠南,红东新村,30756元/m2,0套在售二手房
20190504,浦东,惠南,卫星中路18号,22445元/m2,0套在售二手房
20190504,浦东,惠南,海燕大厦(商铺),暂无,0套在售二手房
20190504,浦东,惠南,南门新村(惠南),23893元/m2,1套在售二手房
20190504,浦东,惠南,城东路759弄42号,暂无,0套在售二手房
20190504,浦东,惠南,卫星中路18号,22445元/m2,0套在售二手房
20190504,浦东,惠南,黄家路85号(惠南),18276元/m2,0套在售二手房
20190504,浦东,惠南,人民东路2523弄51号,暂无,0套在售二手房
20190504,浦东,惠南,人民东路2635弄30号,暂无,0套在售二手房
20190504,浦东,惠南,迎薰路1153号,暂无,0套在售二手房
20190504,浦东,惠南,梅花路168弄,暂无,0套在售二手房
20190504,浦东,惠南,卫星东路50弄,暂无,0套在售二手房
20190504,浦东,惠南,城基路155弄,暂无,0套在售二手房
20190504,浦东,惠南,红东新村,30756元/m2,0套在售二手房
20190504,浦东,惠南,人民东路2523弄102号,暂无,0套在售二手房
20190504,浦东,惠南,拱极路2373号,暂无,0套在售二手房
20190504,浦东,惠南,拱北路2329号,暂无,0套在售二手房
20190504,浦东,惠南,莎海国际酒店,暂无,0套在售二手房
20190504,浦东,惠南,河浜公寓,21229元/m2,0套在售二手房
20190504,浦东,惠南,城南路25号,暂无,0套在售二手房
20190504,浦东,惠南,北门新村,29129元/m2,0套在售二手房
20190504,浦东,惠南,金汇广场(二期),28980元/m2,1套在售二手房
20190504,浦东,惠南,南亚苑,28508元/m2,0套在售二手房
20190504,浦东,惠南,城南路960号,暂无,0套在售二手房
20190504,浦东,惠南,听潮南路39弄,暂无,0套在售二手房
20190504,浦东,惠南,大川公路2661号,暂无,0套在售二手房
20190504,浦东,惠南,东门路48号,22280元/m2,1套在售二手房
20190504,浦东,惠南,绿缘新村,29953元/m2,1套在售二手房
20190504,浦东,惠南,通济路61弄,暂无,1套在售二手房
20190504,浦东,惠南,东城花苑二村一区,25567元/m2,0套在售二手房
20190504,浦东,惠南,南粮新村,25000元/m2,2套在售二手房
20190504,浦东,惠南,西门锦绣苑,27301元/m2,3套在售二手房
20190504,浦东,惠南,香桂园,24504元/m2,3套在售二手房
20190504,浦东,惠南,华钜御庭(三期)(别墅),49751元/m2,1套在售二手房
20190504,浦东,惠南,人民东路2729弄,22815元/m2,2套在售二手房
20190504,浦东,惠南,城东大楼,暂无,1套在售二手房
20190504,浦东,惠南,卫星东路20号,暂无,1套在售二手房
20190504,浦东,惠南,三八路110弄,24957元/m2,1套在售二手房
20190504,浦东,惠南,盐大路2497号,暂无,0套在售二手房
20190504,浦东,惠南,金罗湾,22897元/m2,2套在售二手房
20190504,浦东,惠南,沿河泾南路23弄,20489元/m2,3套在售二手房
20190504,浦东,惠南,皇宫半岛,25098元/m2,4套在售二手房
20190504,浦东,惠南,方糖公寓,暂无,0套在售二手房
20190504,浦东,惠南,繁新苑,30986元/m2,1套在售二手房
20190504,浦东,惠南,梅花路138弄,26496元/m2,1套在售二手房
20190504,浦东,惠南,海燕苑,22224元/m2,1套在售二手房
20190504,浦东,惠南,人民东路2785弄,21972元/m2,2套在售二手房
20190504,浦东,惠南,成功家园(公寓),20866元/m2,4套在售二手房
20190504,浦东,惠南,东门路500弄,27368元/m2,1套在售二手房
20190504,浦东,惠南,公园新村,27488元/m2,3套在售二手房
20190504,浦东,惠南,西潭新村,23759元/m2,1套在售二手房
20190504,浦东,惠南,建南新村,32184元/m2,1套在售二手房
20190504,浦东,惠南,东城时代华庭(别墅),31579元/m2,1套在售二手房
20190504,浦东,惠南,昌乐公寓,21539元/m2,2套在售二手房
20190504,浦东,惠南,梅花新村(惠南),28638元/m2,3套在售二手房
20190504,浦东,惠南,梅花路169弄,25276元/m2,1套在售二手房
20190504,浦东,惠南,人民新村,30399元/m2,5套在售二手房
20190504,浦东,惠南,盛和小区,28571元/m2,3套在售二手房
20190504,浦东,惠南,富成小区,26449元/m2,3套在售二手房
20190504,浦东,惠南,彩虹园,27800元/m2,2套在售二手房
20190504,浦东,惠南,惠东路300弄,26429元/m2,2套在售二手房
20190504,浦东,惠南,枫丹白露别墅,37955元/m2,14套在售二手房
20190504,浦东,惠南,中州泷玺台,18868元/m2,2套在售二手房
20190504,浦东,惠南,梅花路169弄,25276元/m2,1套在售二手房
20190504,浦东,惠南,梅花新村(惠南),28638元/m2,3套在售二手房
20190504,浦东,惠南,昌乐公寓,21539元/m2,2套在售二手房
20190504,浦东,惠南,中园大楼,33382元/m2,2套在售二手房
20190504,浦东,惠南,城基路148弄,24493元/m2,3套在售二手房
20190504,浦东,惠南,南门大街18号,暂无,0套在售二手房
20190504,浦东,惠南,申达新村,24706元/m2,5套在售二手房
20190504,浦东,惠南,振兴新村,暂无,2套在售二手房
20190504,浦东,惠南,惠北新村,23798元/m2,3套在售二手房
20190504,浦东,惠南,艺泰一品花园,36558元/m2,7套在售二手房
20190504,浦东,惠南,联谊新寓,25024元/m2,2套在售二手房
20190504,浦东,惠南,人民新村,30399元/m2,5套在售二手房
20190504,浦东,惠南,彩虹园,27800元/m2,2套在售二手房
20190504,浦东,惠南,枫丹白露别墅,37955元/m2,14套在售二手房
20190504,浦东,惠南,惠东路300弄,26429元/m2,2套在售二手房
20190504,浦东,惠南,佳华楼,32000元/m2,2套在售二手房
20190504,浦东,惠南,百乐公寓(惠南),25366元/m2,4套在售二手房
20190504,浦东,惠南,海燕苑,22224元/m2,1套在售二手房
20190504,浦东,惠南,华钜御庭(三期)(公寓),33729元/m2,1套在售二手房
20190504,浦东,惠南,人民东路2729弄,22815元/m2,2套在售二手房
20190504,浦东,惠南,车站南路3号,19403元/m2,0套在售二手房
20190504,浦东,惠南,城南东路154弄,19059元/m2,1套在售二手房
20190504,浦东,惠南,水岸家园,20883元/m2,4套在售二手房
20190504,浦东,惠南,东城花苑二村,28625元/m2,10套在售二手房
20190504,浦东,惠南,康达公寓,18841元/m2,4套在售二手房
20190504,浦东,惠南,农场路13号,21233元/m2,1套在售二手房
20190504,浦东,惠南,工业新村,28225元/m2,0套在售二手房
20190504,浦东,惠南,工农南路59弄,25297元/m2,0套在售二手房
20190504,浦东,惠南,西北新村,23839元/m2,10套在售二手房
20190504,浦东,惠南,五角世贸商城,暂无,0套在售二手房
20190504,浦东,惠南,汇通新村,22725元/m2,3套在售二手房
20190504,浦东,惠南,迎熏路215弄,暂无,2套在售二手房
20190504,浦东,惠南,民乐城锦园,暂无,0套在售二手房
20190504,浦东,惠南,农机大楼,暂无,0套在售二手房
20190504,浦东,惠南,宣桥枫庭,暂无,0套在售二手房
20190504,浦东,惠南,汇昆大楼,暂无,0套在售二手房
20190504,浦东,惠南,靖海苑(别墅),暂无,0套在售二手房
20190504,浦东,惠南,彩虹苑,暂无,0套在售二手房
20190504,浦东,惠南,南园路330弄,暂无,0套在售二手房
20190504,浦东,惠南,三八南路1弄,暂无,0套在售二手房
20190504,浦东,惠南,黄汇新村,暂无,0套在售二手房
20190504,浦东,惠南,东园新村,暂无,0套在售二手房
20190504,浦东,惠南,天雅村酒店,暂无,0套在售二手房
20190504,浦东,惠南,城东路86号,暂无,0套在售二手房
20190504,浦东,惠南,广衍路51弄,暂无,0套在售二手房
20190504,浦东,惠南,盐大路2469号,暂无,0套在售二手房
20190504,浦东,惠南,下盐路6666号,暂无,0套在售二手房
20190504,浦东,惠南,西门路388号,暂无,0套在售二手房
20190504,浦东,惠南,卫星东路124号,暂无,0套在售二手房
20190504,浦东,惠南,人民东路2523弄32号,暂无,0套在售二手房
20190504,浦东,惠南,三角街71号,暂无,0套在售二手房
20190504,浦东,惠南,城南路278号,暂无,0套在售二手房
20190504,浦东,惠南,城东路218号,暂无,0套在售二手房
20190504,浦东,惠南,城南路168号,暂无,0套在售二手房
20190504,浦东,惠南,城南路333号,暂无,0套在售二手房
20190504,浦东,惠南,城南路83号,暂无,0套在售二手房
20190504,浦东,惠南,城西路251号,暂无,0套在售二手房
20190504,浦东,惠南,城南路731号,暂无,0套在售二手房
20190504,浦东,惠南,南门路10号,暂无,0套在售二手房
20190504,浦东,惠南,城基路193号,暂无,0套在售二手房
20190504,浦东,惠南,城东路759弄47号,暂无,0套在售二手房
20190504,浦东,惠南,城西路129、131、133号,暂无,0套在售二手房
20190504,浦东,惠南,城南路610号,暂无,0套在售二手房
20190504,浦东,惠南,川南奉公路6688号,暂无,0套在售二手房
20190504,浦东,惠南,新村路1410号,暂无,0套在售二手房
20190504,浦东,惠南,新村路791号,暂无,0套在售二手房
20190504,浦东,惠南,新村路2082号,暂无,0套在售二手房
20190504,浦东,惠南,新村路1258号,暂无,0套在售二手房
20190504,浦东,惠南,新村路2030弄103号,暂无,0套在售二手房
20190504,浦东,惠南,新村路1430号,暂无,0套在售二手房
20190504,浦东,惠南,新村路1700号,暂无,0套在售二手房
20190504,浦东,惠南,新村路1250号,暂无,0套在售二手房
20190504,浦东,惠南,听潮南路128号,暂无,0套在售二手房
20190504,浦东,惠南,通济路150号,暂无,0套在售二手房
20190504,浦东,惠南,通济路78号,暂无,0套在售二手房
20190504,浦东,惠南,拱乐路754号,暂无,0套在售二手房
20190504,浦东,惠南,供佳花苑,暂无,0套在售二手房
20190504,浦东,惠南,丽水雅苑,暂无,0套在售二手房
20190504,浦东,惠南,文体路10号,暂无,0套在售二手房
20190504,浦东,惠南,民乐城馨园,暂无,0套在售二手房
20190504,浦东,惠南,东门大街410号,暂无,0套在售二手房
20190504,浦东,惠南,金力时代广场,暂无,0套在售二手房
20190504,浦东,惠南,亦园路142弄,暂无,0套在售二手房
20190504,浦东,惠南,文化路113号,暂无,0套在售二手房
20190504,浦东,惠南,川南奉公路3287号,暂无,0套在售二手房
20190504,浦东,惠南,振欣路126号,暂无,0套在售二手房
20190504,浦东,惠南,汇华路1弄,暂无,0套在售二手房
20190504,浦东,惠南,向阳路33弄,暂无,0套在售二手房
20190504,浦东,惠南,西门路49号,暂无,0套在售二手房
20190504,浦东,惠南,靖海路185弄,暂无,0套在售二手房
20190504,浦东,惠南,城基路179号,暂无,0套在售二手房
20190504,浦东,惠南,城南路677号,暂无,0套在售二手房
20190504,浦东,惠南,东门大街420弄,暂无,0套在售二手房
20190504,浦东,惠南,大同路487号,暂无,0套在售二手房
20190504,浦东,惠南,东门大街384号,暂无,0套在售二手房
20190504,浦东,惠南,东门大街78号,暂无,0套在售二手房
20190504,浦东,惠南,拱极路2554号,暂无,0套在售二手房
20190504,浦东,惠南,拱极路2273号,暂无,0套在售二手房
20190504,浦东,惠南,拱极路3045号,暂无,0套在售二手房
20190504,浦东,惠南,拱极路4758号,暂无,0套在售二手房
20190504,浦东,惠南,拱北路581号,暂无,0套在售二手房
20190504,浦东,惠南,拱极路2776号,暂无,0套在售二手房
20190504,浦东,惠南,拱极路2574号,暂无,0套在售二手房
20190504,浦东,惠南,沪南公路168号,暂无,0套在售二手房
20190504,浦东,惠南,靖海路191弄48号,暂无,0套在售二手房
20190504,浦东,惠南,人民东路2635弄22号,暂无,0套在售二手房
20190504,浦东,惠南,南园路165弄97号,暂无,0套在售二手房
20190504,浦东,惠南,振兴大楼(黄路镇),暂无,0套在售二手房
20190504,浦东,惠南,南门大街1号,暂无,0套在售二手房
20190504,浦东,惠南,新街路2号,暂无,0套在售二手房
20190504,浦东,惠南,西门路27号,暂无,0套在售二手房
20190504,浦东,惠南,卫星西路16弄,暂无,0套在售二手房
20190504,浦东,惠南,南团公路69、71号,暂无,0套在售二手房
20190504,浦东,惠南,南祝路3941号,暂无,0套在售二手房
20190504,浦东,惠南,民乐城丽冬苑,暂无,0套在售二手房
20190504,浦东,惠南,迎熏路1059号,暂无,0套在售二手房
20190504,浦东,惠南,拱北路2327号,暂无,0套在售二手房
20190504,浦东,惠南,钦公塘路509弄37号,暂无,0套在售二手房
20190504,浦东,惠南,迎薰路1163号,暂无,0套在售二手房
20190504,浦东,惠南,文益街1、5号,暂无,0套在售二手房
