20190504,浦东,北蔡,万邦都市花园,76831元/m2,38套在售二手房
20190504,浦东,北蔡,鹏丰苑,58151元/m2,7套在售二手房
20190504,浦东,北蔡,惠德新邨,50984元/m2,8套在售二手房
20190504,浦东,北蔡,培育苑,50907元/m2,9套在售二手房
20190504,浦东,北蔡,绿星小区,42612元/m2,15套在售二手房
20190504,浦东,北蔡,连波路228弄,58273元/m2,6套在售二手房
20190504,浦东,北蔡,南杨花园,54554元/m2,10套在售二手房
20190504,浦东,北蔡,白杨小区,52079元/m2,8套在售二手房
20190504,浦东,北蔡,芳华路253弄,54307元/m2,6套在售二手房
20190504,浦东,北蔡,鹏健苑,53557元/m2,2套在售二手房
20190504,浦东,北蔡,花木新村,48126元/m2,12套在售二手房
20190504,浦东,北蔡,乾景雅园,97504元/m2,4套在售二手房
20190504,浦东,北蔡,陆家嘴锦绣里,74703元/m2,4套在售二手房
20190504,浦东,北蔡,由由五村,49482元/m2,11套在售二手房
20190504,浦东,北蔡,加东花园,55405元/m2,17套在售二手房
20190504,浦东,北蔡,锦华东南苑,72146元/m2,5套在售二手房
20190504,浦东,北蔡,虞泽苑,52822元/m2,1套在售二手房
20190504,浦东,北蔡,花木新村,48126元/m2,12套在售二手房
20190504,浦东,北蔡,鹏宏苑,54690元/m2,1套在售二手房
20190504,浦东,北蔡,玉兰小区,49257元/m2,18套在售二手房
20190504,浦东,北蔡,南新三村,42346元/m2,13套在售二手房
20190504,浦东,北蔡,惠德新邨,50984元/m2,8套在售二手房
20190504,浦东,北蔡,紫竹轩,50997元/m2,4套在售二手房
20190504,浦东,北蔡,培育苑,50907元/m2,9套在售二手房
20190504,浦东,北蔡,白杨小区,52079元/m2,8套在售二手房
20190504,浦东,北蔡,莲溪六村,50407元/m2,12套在售二手房
20190504,浦东,北蔡,南新六村,43698元/m2,17套在售二手房
20190504,浦东,北蔡,莲怡苑,63396元/m2,4套在售二手房
20190504,浦东,北蔡,德铭苑,58249元/m2,2套在售二手房
20190504,浦东,北蔡,莲康苑,59452元/m2,2套在售二手房
20190504,浦东,北蔡,莲杨苑,55522元/m2,3套在售二手房
20190504,浦东,北蔡,紫叶花园东园,51712元/m2,5套在售二手房
20190504,浦东,北蔡,博安苑,77076元/m2,3套在售二手房
20190504,浦东,北蔡,绿星小区,42612元/m2,15套在售二手房
20190504,浦东,北蔡,由由新景苑,64995元/m2,2套在售二手房
20190504,浦东,北蔡,芳草苑(浦东),56326元/m2,1套在售二手房
20190504,浦东,北蔡,南新二村,47603元/m2,6套在售二手房
20190504,浦东,北蔡,由由民丰苑,52332元/m2,2套在售二手房
20190504,浦东,北蔡,宏莲馨苑,58845元/m2,6套在售二手房
20190504,浦东,北蔡,新花苑,53809元/m2,3套在售二手房
20190504,浦东,北蔡,环龙公寓,47567元/m2,2套在售二手房
20190504,浦东,北蔡,联勤小区,42918元/m2,9套在售二手房
20190504,浦东,北蔡,金顺小区,58395元/m2,6套在售二手房
20190504,浦东,北蔡,莲杨苑,55522元/m2,3套在售二手房
20190504,浦东,北蔡,紫竹轩,50997元/m2,4套在售二手房
20190504,浦东,北蔡,北中路280弄,49082元/m2,8套在售二手房
20190504,浦东,北蔡,绿苑别墅,83756元/m2,5套在售二手房
20190504,浦东,北蔡,和平小区(浦东),50856元/m2,3套在售二手房
20190504,浦东,北蔡,莲中路191弄,49564元/m2,3套在售二手房
20190504,浦东,北蔡,芳华路673弄,50128元/m2,4套在售二手房
20190504,浦东,北蔡,南新二村,47603元/m2,6套在售二手房
20190504,浦东,北蔡,莲溪六村,50407元/m2,12套在售二手房
20190504,浦东,北蔡,莲鼎苑,56078元/m2,1套在售二手房
20190504,浦东,北蔡,莲溪一村,47196元/m2,3套在售二手房
20190504,浦东,北蔡,莲安西路65-117号,55451元/m2,2套在售二手房
20190504,浦东,北蔡,南新一村(下南路161弄),41386元/m2,7套在售二手房
20190504,浦东,北蔡,芳华路229弄,51731元/m2,6套在售二手房
20190504,浦东,北蔡,莲溪五村,50441元/m2,3套在售二手房
20190504,浦东,北蔡,博安苑,77076元/m2,3套在售二手房
20190504,浦东,北蔡,北蔡苑,51698元/m2,2套在售二手房
20190504,浦东,北蔡,莲中路250弄,47566元/m2,1套在售二手房
20190504,浦东,北蔡,莲安东路80弄,48452元/m2,3套在售二手房
20190504,浦东,北蔡,绿川家园,53534元/m2,3套在售二手房
20190504,浦东,北蔡,莲中路174弄,46262元/m2,2套在售二手房
20190504,浦东,北蔡,高科西路2763弄,52023元/m2,5套在售二手房
20190504,浦东,北蔡,莲怡苑,63396元/m2,4套在售二手房
20190504,浦东,北蔡,杨高南路2877弄,51760元/m2,4套在售二手房
20190504,浦东,北蔡,乾景雅园,97504元/m2,4套在售二手房
20190504,浦东,北蔡,莲中二村,49897元/m2,4套在售二手房
20190504,浦东,北蔡,聚龙家园,54397元/m2,6套在售二手房
20190504,浦东,北蔡,莲安东路79弄,49306元/m2,6套在售二手房
20190504,浦东,北蔡,芳华路580弄,51230元/m2,2套在售二手房
20190504,浦东,北蔡,南新一村(下南路161弄),41386元/m2,7套在售二手房
20190504,浦东,北蔡,由由新佳苑,56000元/m2,1套在售二手房
20190504,浦东,北蔡,高科西路2847弄,42631元/m2,1套在售二手房
20190504,浦东,北蔡,由中苑,57637元/m2,1套在售二手房
20190504,浦东,北蔡,大华锦绣华城(十七街区)(别墅),72686元/m2,3套在售二手房
20190504,浦东,北蔡,杨高南路2877弄,51760元/m2,4套在售二手房
20190504,浦东,北蔡,欣顺小区,43458元/m2,1套在售二手房
20190504,浦东,北蔡,绿川公寓,45212元/m2,8套在售二手房
20190504,浦东,北蔡,高科西路3060弄,45601元/m2,6套在售二手房
20190504,浦东,北蔡,大华斐勒公园,暂无,0套在售二手房
20190504,浦东,北蔡,莲中路250弄,47566元/m2,1套在售二手房
20190504,浦东,北蔡,莲溪五村,50441元/m2,3套在售二手房
20190504,浦东,北蔡,芳华路673弄,50128元/m2,4套在售二手房
20190504,浦东,北蔡,大华锦绣华城(十九街区)(别墅),95089元/m2,0套在售二手房
20190504,浦东,北蔡,芳华路411弄,56518元/m2,2套在售二手房
20190504,浦东,北蔡,花木公寓,49188元/m2,2套在售二手房
20190504,浦东,北蔡,芳丽苑,78864元/m2,0套在售二手房
20190504,浦东,北蔡,世外桃源,96996元/m2,1套在售二手房
20190504,浦东,北蔡,鹏裕苑,暂无,0套在售二手房
20190504,浦东,北蔡,莲安东路79弄,49306元/m2,6套在售二手房
20190504,浦东,北蔡,南新苑,49765元/m2,1套在售二手房
20190504,浦东,北蔡,宝华海尚郡领(别墅),121211元/m2,2套在售二手房
20190504,浦东,北蔡,芳草路253弄,55928元/m2,0套在售二手房
20190504,浦东,北蔡,大华锦绣华城(十六街区)(别墅),88068元/m2,0套在售二手房
20190504,浦东,北蔡,莲中二村,49897元/m2,4套在售二手房
20190504,浦东,北蔡,东莲大厦,49962元/m2,1套在售二手房
20190504,浦东,北蔡,虹南小区(浦东),50266元/m2,3套在售二手房
20190504,浦东,北蔡,连波路66弄,52740元/m2,1套在售二手房
20190504,浦东,北蔡,大华伊斐墅,121514元/m2,2套在售二手房
20190504,浦东,北蔡,莲园路307号,暂无,0套在售二手房
20190504,浦东,北蔡,北艾路1588号,暂无,0套在售二手房
20190504,浦东,北蔡,北艾路1608号,暂无,0套在售二手房
20190504,浦东,北蔡,北艾路1176号,暂无,0套在售二手房
20190504,浦东,北蔡,博华路355号,暂无,0套在售二手房
20190504,浦东,北蔡,芳草路418号,暂无,0套在售二手房
20190504,浦东,北蔡,芳华路263号,暂无,0套在售二手房
20190504,浦东,北蔡,下南路447号,暂无,0套在售二手房
20190504,浦东,北蔡,申波路72号,暂无,0套在售二手房
20190504,浦东,北蔡,华绣路155号,暂无,0套在售二手房
20190504,浦东,北蔡,华绣路157号,暂无,0套在售二手房
20190504,浦东,北蔡,华鹏路142弄52号,暂无,0套在售二手房
20190504,浦东,北蔡,成山路1277号,暂无,0套在售二手房
20190504,浦东,北蔡,成山路1235号,暂无,0套在售二手房
20190504,浦东,北蔡,高科西路3014号,暂无,0套在售二手房
20190504,浦东,北蔡,白杨路950号,暂无,0套在售二手房
20190504,浦东,北蔡,成山路2173号,暂无,0套在售二手房
20190504,浦东,北蔡,莲安东路330号,暂无,0套在售二手房
20190504,浦东,北蔡,莲安东路214号,暂无,0套在售二手房
20190504,浦东,北蔡,申波路74号,暂无,0套在售二手房
20190504,浦东,北蔡,北艾路227弄43、44、45号,暂无,0套在售二手房
20190504,浦东,北蔡,北中路352号,暂无,0套在售二手房
20190504,浦东,北蔡,锦尊路126号,暂无,0套在售二手房
20190504,浦东,北蔡,龙汇路67号,暂无,0套在售二手房
20190504,浦东,北蔡,芳华路905号,暂无,0套在售二手房
20190504,浦东,北蔡,高科西路1658号,暂无,0套在售二手房
20190504,浦东,北蔡,高科西路1656号,暂无,0套在售二手房
20190504,浦东,北蔡,莲安东路110号,暂无,0套在售二手房
20190504,浦东,北蔡,高科西路1672号,暂无,0套在售二手房
20190504,浦东,北蔡,华鹏路142弄82、84号,暂无,0套在售二手房
20190504,浦东,北蔡,湾流公寓(北蔡店),暂无,0套在售二手房
20190504,浦东,北蔡,芳华路329弄1号,暂无,0套在售二手房
20190504,浦东,北蔡,莲园路378号,暂无,0套在售二手房
20190504,浦东,北蔡,芳华德必运动LOFT,暂无,0套在售二手房
20190504,浦东,北蔡,北蔡休闲广场,暂无,0套在售二手房
20190504,浦东,北蔡,康琳大楼,暂无,0套在售二手房
20190504,浦东,北蔡,莲安西路35弄,暂无,0套在售二手房
20190504,浦东,北蔡,锦尊路229号,暂无,0套在售二手房
20190504,浦东,北蔡,北艾路227弄22号,暂无,0套在售二手房
20190504,浦东,北蔡,莲安东路326-332号,暂无,0套在售二手房
20190504,浦东,北蔡,锦尊路223号,暂无,0套在售二手房
20190504,浦东,北蔡,芳华路494-498号,暂无,0套在售二手房
20190504,浦东,北蔡,北艾路1254号,暂无,0套在售二手房
20190504,浦东,北蔡,成山路2367号,暂无,0套在售二手房
20190504,浦东,北蔡,成山路2216号,暂无,0套在售二手房
20190504,浦东,北蔡,成山路2208号,暂无,0套在售二手房
20190504,浦东,北蔡,成山路2056号,暂无,0套在售二手房
20190504,浦东,北蔡,龙汇路35号,暂无,0套在售二手房
20190504,浦东,北蔡,申波路74号,暂无,0套在售二手房
20190504,浦东,北蔡,华鹏路52号,暂无,0套在售二手房
20190504,浦东,北蔡,华鹏路36号,暂无,0套在售二手房
20190504,浦东,北蔡,华绣路199号,暂无,0套在售二手房
20190504,浦东,北蔡,北艾路1196号,暂无,0套在售二手房
20190504,浦东,北蔡,北中路352号,暂无,0套在售二手房
20190504,浦东,北蔡,北艾路1781号,暂无,0套在售二手房
20190504,浦东,北蔡,北艾路1797号,暂无,0套在售二手房
20190504,浦东,北蔡,芳华路890号,暂无,0套在售二手房
20190504,浦东,北蔡,龙汇路67号,暂无,0套在售二手房
20190504,浦东,北蔡,芳华路905号,暂无,0套在售二手房
20190504,浦东,北蔡,芳草路137号(临),暂无,0套在售二手房
20190504,浦东,北蔡,白杨路950号,暂无,0套在售二手房
20190504,浦东,北蔡,成山路2148-2150号,暂无,0套在售二手房
20190504,浦东,北蔡,成山路1228号,暂无,0套在售二手房
20190504,浦东,北蔡,帛尧商务中心,暂无,0套在售二手房
20190504,浦东,北蔡,申波路72号,暂无,0套在售二手房
20190504,浦东,北蔡,华绣路155号,暂无,0套在售二手房
20190504,浦东,北蔡,华绣路157号,暂无,0套在售二手房
20190504,浦东,北蔡,华鹏路142弄52号,暂无,0套在售二手房
20190504,浦东,北蔡,成山路1235号,暂无,0套在售二手房
20190504,浦东,北蔡,成山路1700号,暂无,0套在售二手房
20190504,浦东,北蔡,成山路1462号,暂无,0套在售二手房
20190504,浦东,北蔡,陈春路299号,暂无,0套在售二手房
20190504,浦东,北蔡,北艾路1063号,暂无,0套在售二手房
20190504,浦东,北蔡,北艾路1739号,暂无,0套在售二手房
20190504,浦东,北蔡,严丰路134号,暂无,0套在售二手房
20190504,浦东,北蔡,严丰路164-166号,暂无,0套在售二手房
20190504,浦东,北蔡,下南路1063号,暂无,0套在售二手房
20190504,浦东,北蔡,莲园路307号,暂无,0套在售二手房
20190504,浦东,北蔡,北艾路1588号,暂无,0套在售二手房
20190504,浦东,北蔡,北艾路1608号,暂无,0套在售二手房
20190504,浦东,北蔡,北艾路1176号,暂无,0套在售二手房
20190504,浦东,北蔡,博华路355号,暂无,0套在售二手房
20190504,浦东,北蔡,芳草路418号,暂无,0套在售二手房
20190504,浦东,北蔡,芳华路263号,暂无,0套在售二手房
20190504,浦东,北蔡,下南路447号,暂无,0套在售二手房
20190504,浦东,北蔡,杨高南路1765弄,暂无,0套在售二手房
20190504,浦东,北蔡,天池新村,暂无,0套在售二手房
20190504,浦东,北蔡,华鹏路296号,暂无,0套在售二手房
20190504,浦东,北蔡,华绣路195号,暂无,0套在售二手房
20190504,浦东,北蔡,成山路2164号,暂无,0套在售二手房
20190504,浦东,北蔡,成山路2154号,暂无,0套在售二手房
20190504,浦东,北蔡,成山路2367号,暂无,0套在售二手房
20190504,浦东,北蔡,龙汇路77号,暂无,0套在售二手房
20190504,浦东,北蔡,成山路2216号,暂无,0套在售二手房
20190504,浦东,北蔡,成山路2208号,暂无,0套在售二手房
20190504,浦东,北蔡,成山路2056号,暂无,0套在售二手房
20190504,浦东,北蔡,龙汇路35号,暂无,0套在售二手房
20190504,浦东,北蔡,南六公路699弄3支弄237号,暂无,0套在售二手房
20190504,浦东,北蔡,严丰路134号,暂无,0套在售二手房
20190504,浦东,北蔡,严丰路164-166号,暂无,0套在售二手房
20190504,浦东,北蔡,成山路2113号,暂无,0套在售二手房
20190504,浦东,北蔡,成山路1280号,暂无,0套在售二手房
20190504,浦东,北蔡,成山路2186号,暂无,0套在售二手房
20190504,浦东,北蔡,成山路1668号,暂无,0套在售二手房
20190504,浦东,北蔡,华鹏路142弄56号,暂无,0套在售二手房
20190504,浦东,北蔡,鹏岳路196号,暂无,0套在售二手房
20190504,浦东,北蔡,南新村东钟家宅77号,暂无,0套在售二手房
20190504,浦东,北蔡,北艾路1474号,暂无,0套在售二手房
20190504,浦东,北蔡,北艾路1037号,暂无,0套在售二手房
20190504,浦东,北蔡,北艾路1264号,暂无,0套在售二手房
20190504,浦东,北蔡,北艾路1470号,暂无,0套在售二手房
20190504,浦东,北蔡,成山路1256号,暂无,0套在售二手房
20190504,浦东,北蔡,高科西路1652号,暂无,0套在售二手房
20190504,浦东,北蔡,高科西路2885号,暂无,0套在售二手房
20190504,浦东,北蔡,高科西路2156号,暂无,0套在售二手房
20190504,浦东,北蔡,莲安东路326号,暂无,0套在售二手房
20190504,浦东,北蔡,杨高南路1765弄,暂无,0套在售二手房
20190504,浦东,北蔡,芳华路1009号,暂无,0套在售二手房
20190504,浦东,北蔡,华绣路195号,暂无,0套在售二手房
20190504,浦东,北蔡,华绣路231号,暂无,0套在售二手房
20190504,浦东,北蔡,莲园路307号,暂无,0套在售二手房
20190504,浦东,北蔡,北艾路1588号,暂无,0套在售二手房
20190504,浦东,北蔡,北艾路1608号,暂无,0套在售二手房
20190504,浦东,北蔡,北艾路1176号,暂无,0套在售二手房
20190504,浦东,北蔡,博华路355号,暂无,0套在售二手房
20190504,浦东,北蔡,芳草路418号,暂无,0套在售二手房
20190504,浦东,北蔡,芳华路263号,暂无,0套在售二手房
20190504,浦东,北蔡,下南路447号,暂无,0套在售二手房
20190504,浦东,北蔡,南六公路699弄3支弄237号,暂无,0套在售二手房
20190504,浦东,北蔡,芳草路137号(临),暂无,0套在售二手房
20190504,浦东,北蔡,成山路2461号,暂无,0套在售二手房
20190504,浦东,北蔡,莲溪路1-189号,暂无,0套在售二手房
20190504,浦东,北蔡,成山路2216号,暂无,0套在售二手房
20190504,浦东,北蔡,成山路2208号,暂无,0套在售二手房
20190504,浦东,北蔡,成山路2056号,暂无,0套在售二手房
20190504,浦东,北蔡,龙汇路35号,暂无,0套在售二手房
20190504,浦东,北蔡,芳华路959号,暂无,0套在售二手房
20190504,浦东,北蔡,北艾路1063号,暂无,0套在售二手房
20190504,浦东,北蔡,北艾路1739号,暂无,0套在售二手房
20190504,浦东,北蔡,芳华路507号,暂无,0套在售二手房
20190504,浦东,北蔡,芳草路220号,暂无,0套在售二手房
20190504,浦东,北蔡,成山路1257、1263、1265号,暂无,0套在售二手房
20190504,浦东,北蔡,成山路1280号,暂无,0套在售二手房
20190504,浦东,北蔡,杨高南路1765弄,暂无,0套在售二手房
20190504,浦东,北蔡,虹桥南街71弄,暂无,0套在售二手房
20190504,浦东,北蔡,申波路72号,暂无,0套在售二手房
20190504,浦东,北蔡,华鹏路74号,暂无,0套在售二手房
20190504,浦东,北蔡,高科西路2841号,暂无,0套在售二手房
20190504,浦东,北蔡,大华锦绣华城(十九街区)(别墅),95089元/m2,0套在售二手房
20190504,浦东,北蔡,东莲大厦,49962元/m2,1套在售二手房
20190504,浦东,北蔡,严桥路351弄,32367元/m2,1套在售二手房
20190504,浦东,北蔡,欣顺小区,43458元/m2,1套在售二手房
20190504,浦东,北蔡,锦三角花园(别墅),50266元/m2,1套在售二手房
20190504,浦东,北蔡,星月·金融湾,暂无,0套在售二手房
20190504,浦东,北蔡,由由民丰苑,52332元/m2,2套在售二手房
20190504,浦东,北蔡,北中路328弄,49914元/m2,2套在售二手房
20190504,浦东,北蔡,康琳大楼,暂无,0套在售二手房
20190504,浦东,北蔡,莲中路169弄,55490元/m2,2套在售二手房
20190504,浦东,北蔡,虹南小区(浦东),50266元/m2,3套在售二手房
20190504,浦东,北蔡,莲溪大楼,53209元/m2,3套在售二手房
20190504,浦东,北蔡,由中苑,57637元/m2,1套在售二手房
20190504,浦东,北蔡,莲泰苑,61618元/m2,6套在售二手房
20190504,浦东,北蔡,莲园路310弄,52666元/m2,1套在售二手房
20190504,浦东,北蔡,华安公寓(浦东),55383元/m2,2套在售二手房
20190504,浦东,北蔡,由由新景苑,64995元/m2,2套在售二手房
20190504,浦东,北蔡,大华锦绣华城(十七街区)(公寓),89404元/m2,4套在售二手房
20190504,浦东,北蔡,龙科公寓,暂无,0套在售二手房
20190504,浦东,北蔡,南新苑,49765元/m2,1套在售二手房
20190504,浦东,北蔡,海上国际花园(二期),42427元/m2,2套在售二手房
20190504,浦东,北蔡,芳草路238弄,59804元/m2,1套在售二手房
20190504,浦东,北蔡,芳草苑(浦东),56326元/m2,1套在售二手房
20190504,浦东,北蔡,花木公寓,49188元/m2,2套在售二手房
20190504,浦东,北蔡,环龙公寓,47567元/m2,2套在售二手房
20190504,浦东,北蔡,大华伊斐墅,121514元/m2,2套在售二手房
20190504,浦东,北蔡,芳华小区,55445元/m2,3套在售二手房
20190504,浦东,北蔡,莲溪二村,47287元/m2,6套在售二手房
20190504,浦东,北蔡,芳华路9弄,54560元/m2,3套在售二手房
