20190504,徐汇,华泾,毛坯房 结构简明便于装修 户型正气 采光好 楼层佳,385万,中楼层(共26层)                                                    | 2013年建 |                                 2室1厅 | 82.25平米                                  | 南,https://ke-image.ljcdn.com/shfdfs-image/20170719/fbfeb0e2-46d8-478f-a14d-2ee3505855e9.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,盛华景苑南北二房，房东诚意出售,355万,低楼层(共28层)                                                    | 2013年建 |                                 2室1厅 | 80.74平米                                  | 南,https://ke-image.ljcdn.com/hdic-frame/23a461c7-1dc7-4826-ac58-f23240c33835.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,臻园稀有房源，中间套，后花园有湖，北进门，南花园。,1480万,低楼层(共3层)                                                    | 2007年建 |                                 4室2厅 | 208.32平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/b832c4ec-768e-43f0-9176-f72d6c711374.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,馨宁公寓双南二房，房东诚意出售,335万,低楼层(共29层)                                                    | 2011年建 |                                 2室1厅 | 62.4平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-92f0d9ba-5ed4-4278-b20b-0ad1d7355006.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,紫阳一梯两户+双卧朝南+南北通透+位置安静,260万,高楼层(共6层)                                                    | 1996年建 |                                 2室1厅 | 64.46平米                                  | 南 北,https://ke-image.ljcdn.com/hdic-frame/59b76933-30f6-4698-b1e1-a4defc49bad2.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,仅有的边套房满五唯一税费少，交通便利，配套齐全,240万,高楼层(共6层)                                                    | 1994年建 |                                 2室1厅 | 56.19平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-ec881200-0828-42c6-b594-c112098e61f3.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,顶楼复式，楼层高，采光好，位置安静,380万,高楼层(共6层)                                                    | 2003年建 |                                 2室1厅 | 84.11平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-05cad2a1-b65e-4671-901d-c144576a9404.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,一楼复地下、位置安静、业主诚心出售，看房方便,545万,低楼层(共11层)                                                    | 2011年建 |                                 3室2厅 | 109平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-8c4fa126-d6f6-4205-9647-cb6fb7fa6891.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,商品房 南北通格局 精装修 业主诚意出售 置换可谈,768万,低楼层(共11层)                                                    | 2007年建 |                                 3室2厅 | 136平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-4c13fc53-d06a-4cb8-b667-6ef1ddfa79fd.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,南北两房，中间楼层，无遮挡，视野开阔，采光好,415万,中楼层(共26层)                                                    | 2013年建 |                                 2室1厅 | 82.22平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-66615084-f371-46ab-a544-29dd2b6620d1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,馨宁大两房楼层好，装修不错，位置好,490万,高楼层(共26层)                                                    | 2011年建 |                                 2室2厅 | 83.07平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-8d3f1269-8262-4f91-a29b-45cef0de8324.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,美丽家园紫阳花苑 精致一室一厅 位置安静,180万,高楼层(共6层)                                                    | 1996年建 |                                 1室1厅 | 43.84平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-d7c31a4c-84b5-4695-84f8-a6eb9739d306.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,一手动迁，税费低，靠河边，诚意售,545万,低楼层(共26层)                                                    | 2011年建 |                                 3室1厅 | 101.28平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/f910d2b2-208b-48b0-88e5-f0604cde05e3.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,高品质小区 人车分流+满五唯一+位置安静,527万,中楼层(共8层)                                                    | 2011年建 |                                 2室1厅 | 79.89平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-2824c92a-c19a-4453-aa83-fe0e8e77e27d.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,小区经典一房，价格有空间，视野开阔，环境好，税费少,290万,低楼层(共18层)                                                    | 2013年建 |                                 1室1厅 | 68.27平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-1f8f3330-3d1e-4c43-8cb7-bab2677f5fdf.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,看房便利，户型中正，诚心出售，价格可刀，欢迎咨询,290万,低楼层(共11层)                                                    | 2008年建 |                                 1室1厅 | 64.34平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-1ead2cfd-fea1-4cd2-b61d-61604ee19fb5.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,三开间朝南  厅通透带阳台 楼层高视野开阔景观好,615万,中楼层(共28层)                                                    | 2013年建 |                                 3室2厅 | 133.88平米                                  | 南 北,https://ke-image.ljcdn.com/hdic-frame/92d897c1-4dce-40ed-a787-0b2c20c12816.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,诚意如您所见 华发精装三房一厅 看中可叨价格,400万,高楼层(共6层)                                                    | 1996年建 |                                 3室1厅 | 88.89平米                                  | 南 北,https://ke-image.ljcdn.com/310000-inspection/test-0a6c91f6-a638-4da5-b994-0d75cded1d0f.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,文景苑2房，跃式房型，房东诚意出售,385万,高楼层(共7层)                                                    | 2001年建 |                                 2室2厅 | 85.23平米                                  | 南 北,https://ke-image.ljcdn.com/310000-inspection/prod-e151c917-c16f-4c10-b6a2-51be01346a9b.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,满五唯一 、六楼附阁楼，位置安静，看房方便,408万,高楼层(共6层)                                                    | 2004年建 |                                 2室1厅 | 88.83平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-31f20b1f-754b-43f7-9875-74f911862b1b.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,盛华景苑大三房+江景房+楼层好+位置佳+看房随时,610万,高楼层(共28层)                                                    | 2013年建 |                                 3室2厅 | 133.8平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-f8a1c488-dd9b-463b-a8ae-4f99d95652ba.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,中海瀛台两房出售，精装交房，拎包入住，江景房。,760万,低楼层(共38层)                                                    | 2010年建 |                                 2室2厅 | 88平米                                  | 南 北,https://ke-image.ljcdn.com/310000-inspection/32d3e664-1fc6-4189-b687-ea99391d3c62.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,中海瀛台二期，精装拎包入住，一线江景，户型好房型正,1380万,高楼层(共36层)                                                    | 2010年建 |                                 3室2厅 | 147.56平米                                  | 东南,https://ke-image.ljcdn.com/310000-inspection/prod-ba43b14a-cb5e-45fd-9a47-13ab98a6153f.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,滨江中海瀛台三房出售，位置安静，总价低，看房方便。,1100万,低楼层(共31层)                                                    | 2007年建 |                                 3室2厅 | 151.53平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/f7568716-09c1-418b-a247-160243cfec98.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,270°园林景观，东面临江，全明户型，有产权车位！,1290万,中楼层(共18层)                                                    | 2007年建 |                                 3室2厅 | 153.76平米                                  | 东南 南 北,https://ke-image.ljcdn.com/310000-inspection/prod-76bb96ab-291a-4611-958e-f9412462a3a3.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,商品房+品质小区+小区半人车分流+精装修+单价低,870万,低楼层(共8层)                                                    | 2011年建 |                                 4室2厅 | 152.45平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-3a03f79e-eedc-4701-8da2-65f91d77b6f9.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,靠滨江小区+未来规划好+兼具性＋比的双南大两房,270万,中楼层(共6层)                                                2室1厅 | 65平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-645dcb27-20bd-4ec8-acc7-e7171b9e4116.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,华建二街坊  南北全明通透两房双朝南  采光通风性强,261万,高楼层(共6层)                                                    | 1994年建 |                                 2室1厅 | 65.48平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-8c9bc108-398c-4e7a-ba12-d419b9d548de.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,叠加别墅，精装修，花园300平，小区环境好，拎包入住,1500万,低楼层(共4层)                                                    | 2003年建 |                                 4室2厅 | 194.68平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/ce9a0300-bbd3-466a-a8c1-c37fbc960cc1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,光华绿苑 2室1厅 南,320万,低楼层(共6层)                                                    | 2003年建 |                                 2室1厅 | 67.39平米                                  | 南,https://ke-image.ljcdn.com/shfdfs-image/20161020/ec6d3a0e-6c31-4e17-8ec1-3b3e3561f0e5.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,馨宁公寓精修三房，房东诚意出售,610.8万,中楼层(共26层)                                                    | 2011年建 |                                 3室2厅 | 101.8平米                                  | 南 西 北,https://ke-image.ljcdn.com/310000-inspection/prod-06fe0908-0d2d-457e-a6ae-93cf9450dff2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,满五唯一+房龄新+高档小区环境好+产权车位,880万,低楼层(共11层)                                                    | 2011年建 |                                 3室3厅 | 146.15平米                                  | 南 北,https://ke-image.ljcdn.com/310000-inspection/test-46631c39-803d-4900-9005-fa4d1763bad2.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,三房朝南，一房朝北，北面江景，户型正气，含车位！,1529万,中楼层(共20层)                                                    | 2007年建 |                                 4室2厅 | 176.76平米                                  | 东 东南 南 北,https://ke-image.ljcdn.com/310000-inspection/prod-c0d7c0b7-34ea-407e-9b59-d04a93360112.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,紫阳花苑 2室1厅 南,270万,高楼层(共6层)                                                    | 1996年建 |                                 2室1厅 | 66.77平米                                  | 南,https://ke-image.ljcdn.com/shfdfs-image/20170514/ae7baaf0-a7be-4a10-b01e-6de34d9e9ae2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,徐汇华园 2室2厅 南,525万,中楼层(共12层)                                                    | 2005年建 |                                 2室2厅 | 91.07平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/73c5603e-3c0e-45cc-b0eb-3b2043ea5a94.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,总价低，首付少，小区环境幽美，道路宽阔，人车分流,500万,低楼层(共15层)                                                    | 2013年建 |                                 2室2厅 | 82.85平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-710b105c-4c3f-4b66-8fd2-df03f36915c9.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,诚心出售，小区内优质房源，有钥匙看房方便,180万,高楼层(共6层)                                                    | 1995年建 |                                 1室1厅 | 43.2平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-ebf7b0f4-fccc-45b1-b049-700f523e6a43.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,邻水独栋，装修好没有住过，价格可谈诚意出售,2300万,低楼层(共3层)                                                    | 2004年建 |                                 4室3厅 | 255.76平米                                  | 东南,https://ke-image.ljcdn.com/310000-inspection/d5729ef5-975b-47bf-9745-e3f08dfefe1f.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,小区景观位置，全明户型，装修保养全新，采光好视野广,385万,高楼层(共7层)                                                    | 2001年建 |                                 2室2厅 | 85.23平米                                  | 南 北,https://ke-image.ljcdn.com/310000-inspection/prod-eb1a482c-19c2-4d94-95b9-b490a5bf9653.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,精装二室二厅，南北通板式房型，房东诚意出售,535万,低楼层(共6层)                                                    | 2006年建 |                                 2室2厅 | 96.8平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-d7a7b467-9247-4292-a0a2-f440eeaef7aa.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,一梯两户+精装修+一居室+2楼+看房很方便+业主诚意出售,200万,低楼层(共6层)                                                    | 1994年建 |                                 1室1厅 | 45平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-fa00dee2-a96a-485f-9e40-d153ffd51510.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,毛坯一房 楼层好 采光好 全明户型 房东诚意出售,300万,高楼层(共11层)                                                    | 2010年建 |                                 1室1厅 | 62.88平米                                  | 南,https://ke-image.ljcdn.com/hdic-frame/b7f24ae7-90a1-4f6e-ac82-d6ce80e665f0.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,盛华景苑 4室1厅 南,610万,低楼层(共28层)                                                    | 2013年建 |                                 4室1厅 | 133.88平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-2d5b7c4e-5764-432b-8e8c-e4493ce991f1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,采光好 一房可改两房用  房东诚意出售,283万,低楼层(共9层)                                                    | 2010年建 |                                 1室1厅 | 63.15平米                                  | 南,https://ke-image.ljcdn.com/shfdfs-image/20171110/7ce049e2-3cd1-46b8-8242-88d194011f6f.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,东湾小区 中楼层 一室一厅 全南户型 看房方便,180万,低楼层(共6层)                                                    | 1994年建 |                                 1室1厅 | 43.56平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-55aab56c-baf5-4d7d-9111-a299ca80d63e.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,光华绿苑 3室2厅 南,540万,高楼层(共6层)                                                    | 2003年建 |                                 3室2厅 | 130.17平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-bb86bb3c-34bd-4266-a28d-490141899042.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,该房屋产权清晰，业主置换诚心急售,259万,高楼层(共6层)                                                2室1厅 | 64.37平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-8efce6c0-c180-44ca-a454-fd46d32d0efa.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,小区经典一房，价格有空间，视野开阔，环境好,287万,低楼层(共18层)                                                    | 2013年建 |                                 1室1厅 | 68平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/46183501-7be1-43ad-b369-f3d020a68634.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,西区一复二经典2厅2卫，给于您高质量的住宅需求,550万,高楼层(共6层)                                                    | 1999年建 |                                 4室2厅 | 127.61平米                                  | 东南,https://ke-image.ljcdn.com/shfdfs-image/20170422/9ae4e8a9-6e28-4cf9-969f-9eb2b96be28c.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,此房税费少，楼层好，位置佳，双南户型采光好,290万,低楼层(共6层)                                                    | 2004年建 |                                 2室1厅 | 61.46平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-3418c17f-cf7c-47e8-bc00-f4ef78742854.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,名人花苑精装二房，房东诚意出售,350万,高楼层(共6层)                                                    | 1999年建 |                                 2室2厅 | 80.4平米                                  | 南 北,https://ke-image.ljcdn.com/310000-inspection/prod-9c6c78a8-a580-41dc-973c-d04a821603a9.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,此房满五不唯一   位置安静  全明户型  诚意出售,350万,中楼层(共5层)                                                2室1厅 | 85.54平米                                  | 南,https://ke-image.ljcdn.com/shfdfs-image/20171115/9f99b2ba-4852-477d-b26b-72306cf7bf30.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,紫阳花苑南北二房，业主诚意出售,243.5万,低楼层(共6层)                                                    | 1996年建 |                                 2室1厅 | 55.36平米                                  | 南 北,https://ke-image.ljcdn.com/hdic-frame/40331b4c-15b5-4967-9ae7-8ded872b2bb8.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,此房满五唯一税费少，楼层好，位置佳,300万,中楼层(共6层)                                                    | 2004年建 |                                 2室1厅 | 62平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-6f396b6f-f348-4479-846d-c7407bd82f9e.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,精装修+满五唯一+采光充足+房东诚心卖,195万,高楼层(共6层)                                                    | 1995年建 |                                 1室1厅 | 43.2平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-f204ddf4-1344-475d-8dde-6df5d7fc1777.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,一室户，总价低税费少、采光充足、位置佳,240万,低楼层(共29层)                                                    | 2011年建 |                                 1室0厅 | 42.29平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-08ff8c4b-0b09-4b71-a973-09933eae57eb.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,精装修一房，省心 满五唯一 置换诚意卖,243万,中楼层(共6层)                                                    | 1994年建 |                                 1室1厅 | 51.62平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-2b7698da-2a82-4db1-b1e2-43fd57d0c359.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,华建一街坊 小户型162万 税费少置换急卖,162万,高楼层(共6层)                                                    | 1994年建 |                                 1室1厅 | 38.95平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-4bda3929-bdad-4efd-a554-57220bd6a573.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,此房满五税费少，一室户，视野开阔，采光充足，急售,185万,低楼层(共6层)                                                    | 1996年建 |                                 1室1厅 | 43.84平米                                  | 南,https://ke-image.ljcdn.com/hdic-frame/f8aacc42-8b5a-44a7-a695-ff3050fb5596.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,采光好 毛坯二房 方便装修 房东诚意出售,294万,高楼层(共6层)                                                    | 1994年建 |                                 2室2厅 | 71.09平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-3df662c7-c930-4526-9114-a0f4237a7a3a.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,滨江南北两房，两年内婚房装修，环保材质，健康无忧！,900万,低楼层(共33层)                                                    | 2007年建 |                                 2室2厅 | 104.58平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-13a2c6f8-285c-4161-86a5-1cb914ae541d.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,此房满五年唯一，南北通，单价低，精装修，带车位,548万,高楼层(共6层)                                                    | 2003年建 |                                 3室2厅 | 130平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-10e4bf67-1f38-48b7-b85f-77a6fd73cd2b.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,一线江景房，小区靠江唯一在售的五房户型，带产权车位,1680万,中楼层(共21层)                                                    | 2010年建 |                                 5室2厅 | 177平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-d5987ca7-e3ae-4720-a555-8771cd9a7178.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,满五年带产权车位，室内采光好，人车分流，环境优美,580万,高楼层(共15层)                                                    | 2013年建 |                                 2室2厅 | 89.22平米                                  | 南 北,https://ke-image.ljcdn.com/310000-inspection/prod-92faaadc-8852-40c1-a697-9f41afab935f.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,联排别墅，带前后花园，带大露台和地下室，业主移民,2600万,低楼层(共3层)                                                    | 2012年建 |                                 6室3厅 | 370平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/8e431909-6d9f-4889-a7c5-fe87a8578394.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,明星楼盘 馨宁中区双南2房 一手动迁,356万,中楼层(共24层)                                                    | 2011年建 |                                 2室1厅 | 62.28平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-53390f2d-d8ca-4565-8eae-28d03b692c16.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,中海一线江景房，户型正气，精装两房，自带车位。,810万,中楼层(共4层)                                                    | 2009年建 |                                 2室2厅 | 82.66平米                                  | 东,https://ke-image.ljcdn.com/shfdfs-image/20170924/17b14662-33c7-450d-8bd2-12dc20a114d0.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,中海瀛台一线江景房，大四房，视野好，总价低。,1300万,中楼层(共31层)                                                    | 2007年建 |                                 4室2厅 | 150.41平米                                  | 东南,https://ke-image.ljcdn.com/310000-inspection/prod-41c0bd21-41ab-4f89-a937-b6348dca3ffa.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,前排江景，顶层有露台，一梯一户，大厅19米面宽。,1600万,高楼层(共7层)                                                    | 2012年建 |                                 4室2厅 | 225.45平米                                  | 东南,https://ke-image.ljcdn.com/310000-inspection/prod-44b42a51-2c43-49da-945e-729bd712340c.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,旭辉朗香郡，人车分流，精装，带同面积地下室，带小院,1120万,低楼层(共7层)                                                    | 2011年建 |                                 4室2厅 | 138平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-fabcc20d-f41d-4afe-82ea-bae3526c72e2.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,户型正气全明1房 采光好满五年 总价低诚意卖,215万,高楼层(共6层)                                                    | 1996年建 |                                 1室1厅 | 48.37平米                                  | 南,https://ke-image.ljcdn.com/shfdfs-image/20160924/f95d7068-2f7b-4059-afc6-988d9b6aebd2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,明星楼盘 馨宁明星楼盘 中区全明3房 置换诚售,585万,中楼层(共26层)                                                    | 2011年建 |                                 3室1厅 | 101.25平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/dca882b7-cbe2-40d4-ad30-42f9749f8346.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,售后公房 满五唯一  房东诚意出售 看房方便,255万,高楼层(共6层)                                                    | 1994年建 |                                 2室1厅 | 62.2平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-8ccf76a4-7abf-4df4-b6ca-331c18667f97.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,徐汇,华泾,满五税少 南北小户型  原始户型 简单装修,175万,高楼层(共6层)                                                    | 1995年建 |                                 1室1厅 | 40.78平米                                  | 南 北,https://ke-image.ljcdn.com/310000-inspection/test-73e62fa9-cb08-453a-99f7-2ece61bfb25d.png!m_fill,w_280,h_210,f_jpg?from=ke.com
